# mode: lj, integrator: verlet, N: 864, P: 4, dt: 1e-14, steps: 20000, n_steps: 20000, n_frames: 20001, step_indexing: 0..steps (includes initial frame), total_steps_executed: 20050, seed: 42, L: 3.47786e-09, rcut: 7.65e-10, target_temperature: 94.4, equilibration_steps: 50, production_steps: 20000, production_start_step: 0, final_rescale_before_production: true, final_rescale_applied: true, production_nve: true, gr_discard_steps: 200, gr_sample_every: 5, gr_start: 200, startup_temperature_before_final_rescale: 94.3304820914355, startup_temperature_after_final_rescale: 94.4, lattice: FCC, velocities: Box-Muller, timestamp: 2026-03-12T20:25:53Z
step,time,E_kin,E_pot,E_total,temperature
64,6.4e-13,1.69723908788048e-18,-7.48387031635611e-18,-5.78663122847563e-18,94.9637131880172
65,6.5e-13,1.70253846586652e-18,-7.4887765334233e-18,-5.78623806755678e-18,95.2602233348401
66,6.6e-13,1.70677283533266e-18,-7.49312735702394e-18,-5.78635452169128e-18,95.497144255638
67,6.7e-13,1.70966668273834e-18,-7.49583472186753e-18,-5.78616803912919e-18,95.6590604505956
68,6.8e-13,1.71092556816935e-18,-7.49635053865603e-18,-5.78542497048668e-18,95.7294974537617
69,6.9e-13,1.71029490127496e-18,-7.49614154995617e-18,-5.78584664868121e-18,95.6942104570716
70,7e-13,1.7076202140512e-18,-7.49205691500307e-18,-5.78443670095187e-18,95.5445566857215
71,7.1e-13,1.70290180034091e-18,-7.4869700919718e-18,-5.7840682916309e-18,95.2805525807686
72,7.2e-13,1.69634571024321e-18,-7.4809445742481e-18,-5.78459886400489e-18,94.9137270320768
73,7.3e-13,1.68840858749515e-18,-7.4733641045854e-18,-5.78495551709025e-18,94.46963011399
74,7.4e-13,1.67983089699383e-18,-7.46436962712612e-18,-5.78453873013229e-18,93.989692227572
75,7.5e-13,1.67159821361495e-18,-7.45581419537415e-18,-5.7842159817592e-18,93.5290581373357
76,7.6e-13,1.66477640869556e-18,-7.45040119603428e-18,-5.78562478733872e-18,93.147365345545
77,7.7e-13,1.66031096473096e-18,-7.44574710833835e-18,-5.78543614360739e-18,92.8975153727626
78,7.8e-13,1.65881830201206e-18,-7.4440386313608e-18,-5.78522032934874e-18,92.8139980914699
79,7.9e-13,1.66042409100495e-18,-7.44530837146014e-18,-5.78488428045519e-18,92.9038450001643
80,8e-13,1.66471348359381e-18,-7.45021118290105e-18,-5.78549769930724e-18,93.1438445679726
81,8.1e-13,1.6707791133044e-18,-7.45659990105184e-18,-5.78582078774745e-18,93.4832279372659
82,8.2e-13,1.67744895311606e-18,-7.46298108551397e-18,-5.7855321323979e-18,93.8564179959958
83,8.3e-13,1.68363886331393e-18,-7.46854861321558e-18,-5.78490974990165e-18,94.2027550918638
84,8.4e-13,1.68860564950761e-18,-7.47327652659136e-18,-5.78467087708375e-18,94.4806561035306
85,8.5e-13,1.69204171719359e-18,-7.47659996968837e-18,-5.78455825249479e-18,94.6729105410792
86,8.6e-13,1.69401364943217e-18,-7.47808414923524e-18,-5.78407049980307e-18,94.7832438517295
87,8.7e-13,1.69483899609822e-18,-7.47892646892906e-18,-5.78408747283084e-18,94.8294235471154
88,8.8e-13,1.6949486953557e-18,-7.47855979565367e-18,-5.78361110029797e-18,94.8355614265096
89,8.9e-13,1.69472100344873e-18,-7.47876353857899e-18,-5.78404253513026e-18,94.8228216368692
90,9e-13,1.69442537753834e-18,-7.47835490946037e-18,-5.78392953192203e-18,94.8062808122055
91,9.1e-13,1.69419059567169e-18,-7.47806436382233e-18,-5.78387376815064e-18,94.7931443260111
92,9.2e-13,1.69402683593984e-18,-7.47789746893802e-18,-5.78387063299818e-18,94.783981661589
93,9.3e-13,1.6939285024503e-18,-7.477644038769e-18,-5.7837155363187e-18,94.7784797182481
94,9.4e-13,1.69394479660581e-18,-7.47770834591809e-18,-5.78376354931227e-18,94.7793914068378
95,9.5e-13,1.69414354335647e-18,-7.47749908245355e-18,-5.78335553909709e-18,94.7905116606435
96,9.6e-13,1.69459173731495e-18,-7.47785073190453e-18,-5.78325899458958e-18,94.8155889540133
97,9.7e-13,1.69527786433769e-18,-7.47915579047344e-18,-5.78387792613575e-18,94.8539790489996
98,9.8e-13,1.69603745977495e-18,-7.47982699115722e-18,-5.78378953138226e-18,94.8964798397004
99,9.9e-13,1.69664840466378e-18,-7.4799966425522e-18,-5.78334823788842e-18,94.9306633531548
100,1e-12,1.69688683932431e-18,-7.48014957868897e-18,-5.78326273936467e-18,94.9440042200242
101,1.01e-12,1.69653758905541e-18,-7.48036671267956e-18,-5.78382912362414e-18,94.9244630118333
102,1.02e-12,1.69537215922811e-18,-7.47981949860453e-18,-5.78444733937642e-18,94.8592550251382
103,1.03e-12,1.69317912485241e-18,-7.47743595385883e-18,-5.78425682900643e-18,94.7365506348417
104,1.04e-12,1.68987968459183e-18,-7.47503447464981e-18,-5.78515479005798e-18,94.5519407582347
105,1.05e-12,1.68563015571981e-18,-7.46948897179801e-18,-5.7838588160782e-18,94.3141716402193
106,1.06e-12,1.6808829303276e-18,-7.46459126288407e-18,-5.78370833255647e-18,94.0485554675749
107,1.07e-12,1.67636202983972e-18,-7.45975968779069e-18,-5.78339765795097e-18,93.7956025982073
108,1.08e-12,1.67295726385267e-18,-7.45624995704301e-18,-5.78329269319034e-18,93.6050995494765
109,1.09e-12,1.67156915202884e-18,-7.4555234321581e-18,-5.78395428012926e-18,93.5274320870354
110,1.1e-12,1.67291366928605e-18,-7.45816644599142e-18,-5.78525277670537e-18,93.6026603516339
111,1.11e-12,1.67731677299649e-18,-7.46258592402268e-18,-5.78526915102619e-18,93.8490222701644
112,1.12e-12,1.68457376521276e-18,-7.46882727427795e-18,-5.78425350906518e-18,94.2550646081916
113,1.13e-12,1.69394814318907e-18,-7.4780165370893e-18,-5.78406839390024e-18,94.7795786544533
114,1.14e-12,1.70436265291683e-18,-7.48916478468263e-18,-5.7848021317658e-18,95.3622900248452
115,1.15e-12,1.71465137343481e-18,-7.50008005412362e-18,-5.78542868068882e-18,95.9379632528053
116,1.16e-12,1.7236959799396e-18,-7.50949252082829e-18,-5.78579654088869e-18,96.4440259661573
117,1.17e-12,1.73050516023469e-18,-7.51624739449204e-18,-5.78574223425735e-18,96.8250123865183
118,1.18e-12,1.73434335810394e-18,-7.52015635817471e-18,-5.78581300007077e-18,97.0397667627383
119,1.19e-12,1.73481128951736e-18,-7.52102834546987e-18,-5.78621705595251e-18,97.0659484037656
120,1.2e-12,1.73190411705678e-18,-7.51814305539047e-18,-5.78623893833369e-18,96.9032866469712
121,1.21e-12,1.72601527871337e-18,-7.51175583654013e-18,-5.78574055782675e-18,96.5737950865616
122,1.22e-12,1.71783077108933e-18,-7.50401649658303e-18,-5.7861857254937e-18,96.1158565202483
123,1.23e-12,1.70823413884566e-18,-7.49497102859361e-18,-5.78673688974795e-18,95.5789069304902
124,1.24e-12,1.69820534133718e-18,-7.48458435944247e-18,-5.78637901810529e-18,95.0177768828639
125,1.25e-12,1.68874178531528e-18,-7.47440449109162e-18,-5.78566270577634e-18,94.4882731575372
126,1.26e-12,1.68076410664447e-18,-7.46779884252173e-18,-5.78703473587726e-18,94.0419070594367
127,1.27e-12,1.67500479018022e-18,-7.46353504223473e-18,-5.78853025205451e-18,93.7196624913171
128,1.28e-12,1.67188119474415e-18,-7.46031578888908e-18,-5.78843459414493e-18,93.5448914627538
129,1.29e-12,1.67140166975843e-18,-7.4595025959349e-18,-5.78810092617647e-18,93.518061139592
130,1.3e-12,1.67326923773397e-18,-7.46150085110135e-18,-5.78823161336738e-18,93.6225550738026
131,1.31e-12,1.67702419732063e-18,-7.46508242864225e-18,-5.78805823132162e-18,93.8326521118487
132,1.32e-12,1.68216117088949e-18,-7.46958895439522e-18,-5.78742778350572e-18,94.1200754266496
133,1.33e-12,1.68815504978919e-18,-7.47617407617543e-18,-5.78801902638624e-18,94.4554442033759
134,1.34e-12,1.69439837714319e-18,-7.48271110208142e-18,-5.78831272493822e-18,94.8047700894093
135,1.35e-12,1.70027032091995e-18,-7.48816273069433e-18,-5.78789240977438e-18,95.1333163670988
136,1.36e-12,1.70527929248874e-18,-7.49272317781658e-18,-5.78744388532784e-18,95.4135777296975
137,1.37e-12,1.70921004259942e-18,-7.4975001103486e-18,-5.78829006774918e-18,95.6335105775736
138,1.38e-12,1.71224939601486e-18,-7.50095935568308e-18,-5.78870995966822e-18,95.8035681069355
139,1.39e-12,1.71487155726001e-18,-7.50374363234852e-18,-5.78887207508852e-18,95.9502829511756
140,1.4e-12,1.71750764825191e-18,-7.50625574309181e-18,-5.78874809483991e-18,96.097777190897
141,1.41e-12,1.72033620703395e-18,-7.50827335601965e-18,-5.78793714898571e-18,96.2560403647958
142,1.42e-12,1.72325433515342e-18,-7.51222588431887e-18,-5.78897154916544e-18,96.4193151112725
143,1.43e-12,1.72591745113333e-18,-7.51531779979607e-18,-5.78940034866274e-18,96.5683214498067
144,1.44e-12,1.72783979837206e-18,-7.5178202990461e-18,-5.78998050067404e-18,96.6758803866293
145,1.45e-12,1.72851425346912e-18,-7.51796257812179e-18,-5.78944832465267e-18,96.7136174154623
146,1.46e-12,1.72752804508204e-18,-7.51698938498026e-18,-5.78946133989823e-18,96.6584372047993
147,1.47e-12,1.72463967870903e-18,-7.51430463492843e-18,-5.7896649562194e-18,96.4968276839092
148,1.48e-12,1.71981296416572e-18,-7.50921115357793e-18,-5.78939818941222e-18,96.2267639440365
149,1.49e-12,1.71321924305785e-18,-7.50300121465239e-18,-5.78978197159454e-18,95.857832869681
150,1.5e-12,1.70516204316152e-18,-7.49517730424942e-18,-5.79001526108789e-18,95.4070174097282
151,1.51e-12,1.69602238425249e-18,-7.48743430400221e-18,-5.79141191974972e-18,94.8956363359172
152,1.52e-12,1.68622940276867e-18,-7.47700978454523e-18,-5.79078038177655e-18,94.3477006375674
153,1.53e-12,1.67625101962359e-18,-7.46644361068831e-18,-5.79019259106472e-18,93.7893913682155
154,1.54e-12,1.66660921484394e-18,-7.45682801569032e-18,-5.79021880084638e-18,93.2499142902674
155,1.55e-12,1.65786574991807e-18,-7.44734412100113e-18,-5.78947837108307e-18,92.7607010135881
156,1.56e-12,1.65063158037456e-18,-7.4414465493309e-18,-5.79081496895634e-18,92.3559356469474
157,1.57e-12,1.64553823207089e-18,-7.43763896634355e-18,-5.79210073427266e-18,92.0709532476317
158,1.58e-12,1.64313270305085e-18,-7.4353193924283e-18,-5.79218668937745e-18,91.9363593830689
159,1.59e-12,1.64372300718573e-18,-7.4361174223121e-18,-5.79239441512636e-18,91.9693880075916
160,1.6e-12,1.64723331781489e-18,-7.43930821135053e-18,-5.79207489353564e-18,92.1657964771872
161,1.61e-12,1.65321306625737e-18,-7.44533891708396e-18,-5.79212585082658e-18,92.5003746283052
162,1.62e-12,1.6609786271596e-18,-7.45350815295455e-18,-5.79252952579495e-18,92.9348723390453
163,1.63e-12,1.66974533091729e-18,-7.46156298807392e-18,-5.79181765715663e-18,93.4253858719909
164,1.64e-12,1.67875268946818e-18,-7.46974648291997e-18,-5.79099379345179e-18,93.9293644923965
165,1.65e-12,1.68731699199151e-18,-7.47875206810575e-18,-5.79143507611424e-18,94.4085532963129
166,1.66e-12,1.69484561662186e-18,-7.48549917680591e-18,-5.79065356018405e-18,94.829793977842
167,1.67e-12,1.70087909456471e-18,-7.49087926928038e-18,-5.79000017471566e-18,95.1673783953718
168,1.68e-12,1.70523128438831e-18,-7.49547635070428e-18,-5.79024506631597e-18,95.4108915863529
169,1.69e-12,1.70803685577353e-18,-7.49835559760158e-18,-5.79031874182805e-18,95.5678685722456
170,1.7e-12,1.70970463143331e-18,-7.50003891595512e-18,-5.79033428452181e-18,95.6611837513198
171,1.71e-12,1.71079800545352e-18,-7.50134864807657e-18,-5.79055064262305e-18,95.7223600803379
172,1.72e-12,1.71179877662974e-18,-7.50172495350065e-18,-5.78992617687091e-18,95.7783551063916
173,1.73e-12,1.7130116523209e-18,-7.50242447528419e-18,-5.7894128229633e-18,95.8462177782394
174,1.74e-12,1.71456456029935e-18,-7.50317070341379e-18,-5.78860614311443e-18,95.9331058949027
175,1.75e-12,1.71649848179389e-18,-7.50581514429135e-18,-5.78931666249746e-18,96.0413124330661
176,1.76e-12,1.71880580587837e-18,-7.50878058088364e-18,-5.78997477500527e-18,96.1704115471245
177,1.77e-12,1.7214590164438e-18,-7.51224365681535e-18,-5.79078464037155e-18,96.3188636591232
178,1.78e-12,1.72436902924627e-18,-7.5154698697164e-18,-5.79110084047013e-18,96.4816843383786
179,1.79e-12,1.72730002720323e-18,-7.51771135599734e-18,-5.79041132879411e-18,96.645679176423
180,1.8e-12,1.72991172599522e-18,-7.51902784192403e-18,-5.78911611592881e-18,96.791808626768
181,1.81e-12,1.73183165113955e-18,-7.52102219316636e-18,-5.78919054202681e-18,96.8992320428621
182,1.82e-12,1.73276180856431e-18,-7.52292510316223e-18,-5.79016329459792e-18,96.9512760969589
183,1.83e-12,1.7325366327165e-18,-7.52270387512059e-18,-5.79016724240409e-18,96.9386770855519
184,1.84e-12,1.73113019295688e-18,-7.52099074966023e-18,-5.78986055670336e-18,96.8599841406964
185,1.85e-12,1.72859392131117e-18,-7.51839948579416e-18,-5.78980556448298e-18,96.7180749807853
186,1.86e-12,1.72501781620032e-18,-7.51563286790053e-18,-5.79061505170022e-18,96.517985186423
187,1.87e-12,1.72054038614294e-18,-7.51079230019448e-18,-5.79025191405154e-18,96.267464569249
188,1.88e-12,1.71535665331783e-18,-7.50534184954266e-18,-5.78998519622482e-18,95.9774249862803
189,1.89e-12,1.70969106447572e-18,-7.49910972144457e-18,-5.78941865696885e-18,95.6604246545736
190,1.9e-12,1.70368165073638e-18,-7.49346013764719e-18,-5.78977848691081e-18,95.3241866744059
191,1.91e-12,1.69735144955054e-18,-7.48653154901714e-18,-5.78918009946659e-18,94.9700000343933
192,1.92e-12,1.69072698194513e-18,-7.48020883544521e-18,-5.78948185350008e-18,94.5993486357802
193,1.93e-12,1.68397375764464e-18,-7.47429139022222e-18,-5.79031763257758e-18,94.221493058363
194,1.94e-12,1.67749916486681e-18,-7.46752382273453e-18,-5.79002465786772e-18,93.8592274377125
195,1.95e-12,1.67192748815628e-18,-7.46220597346485e-18,-5.79027848530857e-18,93.5474816660689
196,1.96e-12,1.66794616677138e-18,-7.45823577681586e-18,-5.79028961004448e-18,93.324719260463
197,1.97e-12,1.66610316764899e-18,-7.45662844452831e-18,-5.79052527687932e-18,93.2215999997092
198,1.98e-12,1.66663596935728e-18,-7.45686121633715e-18,-5.79022524697987e-18,93.2514112555148
199,1.99e-12,1.66943146991334e-18,-7.45932990146038e-18,-5.78989843154704e-18,93.4078247596102
200,2e-12,1.67408466592285e-18,-7.46402843881776e-18,-5.78994377289491e-18,93.668179811771
201,2.01e-12,1.67994840603188e-18,-7.46978638024064e-18,-5.78983797420876e-18,93.9962670788505
202,2.02e-12,1.68626501559489e-18,-7.47563893219712e-18,-5.78937391660223e-18,94.3496932420501
203,2.03e-12,1.69233693592093e-18,-7.48144397023498e-18,-5.78910703431405e-18,94.6894285830871
204,2.04e-12,1.69760121644067e-18,-7.48734621305957e-18,-5.7897449966189e-18,94.9839749607825
205,2.05e-12,1.70160850348054e-18,-7.4907658758794e-18,-5.78915737239887e-18,95.2081901935291
206,2.06e-12,1.70401628179555e-18,-7.49364215557058e-18,-5.78962587377503e-18,95.3429099103679
207,2.07e-12,1.70462646953484e-18,-7.49419887405341e-18,-5.78957240451857e-18,95.3770510598844
208,2.08e-12,1.70354305820265e-18,-7.49201430998736e-18,-5.78847125178471e-18,95.3164321619641
209,2.09e-12,1.70132168820444e-18,-7.4889823156054e-18,-5.78766062740097e-18,95.1921423403939
210,2.1e-12,1.6987873856221e-18,-7.48655281716004e-18,-5.78776543153795e-18,95.0503433532745
211,2.11e-12,1.696602364268e-18,-7.48394676119271e-18,-5.78734439692471e-18,94.9280873065795
212,2.12e-12,1.69486881060639e-18,-7.48229568033601e-18,-5.78742686972962e-18,94.8310917248181
213,2.13e-12,1.69315215170856e-18,-7.48117004428048e-18,-5.78801789257192e-18,94.735041436807
214,2.14e-12,1.69094255724649e-18,-7.48029142126823e-18,-5.78934886402174e-18,94.6114104785901
215,2.15e-12,1.68800312312553e-18,-7.47779879608275e-18,-5.78979567295722e-18,94.4469436213328
216,2.16e-12,1.68443124955063e-18,-7.47420556668198e-18,-5.78977431713135e-18,94.2470905893508
217,2.17e-12,1.68053136664126e-18,-7.47058470168233e-18,-5.79005333504107e-18,94.0288848193349
218,2.18e-12,1.67661669413998e-18,-7.46655316913456e-18,-5.78993647499458e-18,93.8098515438872
219,2.19e-12,1.67289366438511e-18,-7.46338429093099e-18,-5.79049062654588e-18,93.6015410398712
220,2.2e-12,1.66944929360705e-18,-7.4595837034591e-18,-5.79013440985205e-18,93.4088220287336
221,2.21e-12,1.6663292735222e-18,-7.45691782980761e-18,-5.79058855628541e-18,93.2342510477833
222,2.22e-12,1.66358901069063e-18,-7.45382006058336e-18,-5.79023104989273e-18,93.0809281980706
223,2.23e-12,1.66126869531775e-18,-7.45079947771937e-18,-5.78953078240163e-18,92.9511021970377
224,2.24e-12,1.65932159514153e-18,-7.44829870317782e-18,-5.78897710803629e-18,92.8421582868939
225,2.25e-12,1.65760184304164e-18,-7.44573082902688e-18,-5.78812898598525e-18,92.7459349284203
226,2.26e-12,1.65595498889106e-18,-7.44357887970019e-18,-5.78762389080914e-18,92.6537903470618
227,2.27e-12,1.65428109277885e-18,-7.4415458273978e-18,-5.78726473461895e-18,92.5601327171842
228,2.28e-12,1.65261576990953e-18,-7.43961245355259e-18,-5.78699668364306e-18,92.4669547763409
229,2.29e-12,1.65114444805244e-18,-7.4377168702733e-18,-5.78657242222086e-18,92.3846315563295
230,2.3e-12,1.65006769377213e-18,-7.43668529971597e-18,-5.78661760594385e-18,92.3243851329587
231,2.31e-12,1.64939320965201e-18,-7.4357747445982e-18,-5.78638153494619e-18,92.2866464802315
232,2.32e-12,1.64881202137808e-18,-7.43527860392673e-18,-5.78646658254865e-18,92.2541279052424
233,2.33e-12,1.64776779983115e-18,-7.43422596469178e-18,-5.78645816486063e-18,92.1957017493778
234,2.34e-12,1.64562110025658e-18,-7.43191704183148e-18,-5.7862959415749e-18,92.0755898781892
235,2.35e-12,1.64183850109879e-18,-7.42785817487285e-18,-5.78601967377406e-18,91.8639463542503
236,2.36e-12,1.6361247257847e-18,-7.42072659817047e-18,-5.78460187238576e-18,91.5442498989763
237,2.37e-12,1.62851428101411e-18,-7.41228888495416e-18,-5.78377460394004e-18,91.1184312270002
238,2.38e-12,1.61940120779346e-18,-7.4027799726365e-18,-5.78337876484303e-18,90.6085376723638
239,2.39e-12,1.60956226441315e-18,-7.39359177471318e-18,-5.78402951030002e-18,90.0580303196209
240,2.4e-12,1.60008627269875e-18,-7.38399505178211e-18,-5.78390877908336e-18,89.5278307939531
241,2.41e-12,1.59219838235792e-18,-7.37628345345345e-18,-5.78408507109552e-18,89.0864885214745
242,2.42e-12,1.58713649345427e-18,-7.37114819779019e-18,-5.78401170433592e-18,88.8032663346484
243,2.43e-12,1.58598582334486e-18,-7.36949482917442e-18,-5.78350900582956e-18,88.7388841818779
244,2.44e-12,1.58946578577808e-18,-7.37312020680924e-18,-5.78365442103115e-18,88.9335946129385
245,2.45e-12,1.59770925693716e-18,-7.3822167360833e-18,-5.78450747914614e-18,89.3948322997287
246,2.46e-12,1.61007943470604e-18,-7.39487141887358e-18,-5.78479198416755e-18,90.0869669683896
247,2.47e-12,1.62522261024888e-18,-7.41073487188016e-18,-5.78551226163128e-18,90.9342560682429
248,2.48e-12,1.6413379079341e-18,-7.42777519346383e-18,-5.78643728552973e-18,91.8359372269242
249,2.49e-12,1.6565710842291e-18,-7.44400409258339e-18,-5.78743300835428e-18,92.6882620378191
250,2.5e-12,1.66938106568791e-18,-7.45635685358483e-18,-5.78697578789692e-18,93.4050045485733
251,2.51e-12,1.67878204920584e-18,-7.46627919625032e-18,-5.78749714704447e-18,93.9310072248358
252,2.52e-12,1.68440281782001e-18,-7.47198139629016e-18,-5.78757857847016e-18,94.2454997806479
253,2.53e-12,1.68638832428409e-18,-7.47372311029393e-18,-5.78733478600984e-18,94.3565925946979
254,2.54e-12,1.68525857896409e-18,-7.47264025658514e-18,-5.78738167762104e-18,94.2933812231769
255,2.55e-12,1.68176698647567e-18,-7.47030475987254e-18,-5.78853777339686e-18,94.0980200686951
256,2.56e-12,1.67674582629027e-18,-7.4647744676956e-18,-5.78802864140533e-18,93.8170767301153
257,2.57e-12,1.67098258585137e-18,-7.45897041372525e-18,-5.78798782787388e-18,93.4946126082475
